Country,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Italy,ITinfo25.03.2020,25.03.2020,b,10,10,0,0,NA
Italy,ITinfo25.03.2020,25.03.2020,b,20,10,0,0,NA
Italy,ITinfo25.03.2020,25.03.2020,b,30,10,4250,17,NA
Italy,ITinfo25.03.2020,25.03.2020,b,40,10,8142.9,57,NA
Italy,ITinfo25.03.2020,25.03.2020,b,50,10,12941.2,220,NA
Italy,ITinfo25.03.2020,25.03.2020,b,60,10,12142.9,680,NA
Italy,ITinfo25.03.2020,25.03.2020,b,70,10,13132.5,2180,NA
Italy,ITinfo25.03.2020,25.03.2020,b,80,10,10148.8,2456,NA
Italy,ITinfo25.03.2020,25.03.2020,b,90,10,1328.3,219,NA
Italy,ITinfo25.03.2020,25.03.2020,b,100,10,989.5,328,NA
Italy,ITinfo26.03.2020,26.03.2020,b,0,10,0,0,NA
Italy,ITinfo26.03.2020,26.03.2020,b,10,10,0,0,NA
Italy,ITinfo26.03.2020,26.03.2020,b,20,10,0,0,NA
Italy,ITinfo26.03.2020,26.03.2020,b,30,10,5666.7,17,NA
Italy,ITinfo26.03.2020,26.03.2020,b,40,10,9571.4,67,NA
Italy,ITinfo26.03.2020,26.03.2020,b,50,10,14294.1,243,NA
Italy,ITinfo26.03.2020,26.03.2020,b,60,10,13350.9,761,NA
Italy,ITinfo26.03.2020,26.03.2020,b,70,10,14218.9,2403,NA
Italy,ITinfo26.03.2020,26.03.2020,b,80,10,10983.7,2702,NA
Italy,ITinfo26.03.2020,26.03.2020,b,90,10,1476.9,289.7,NA
Italy,ITinfo26.03.2020,26.03.2020,b,100,10,1056.4,318.3,NA
Italy,ITinfo27.03.2020,27.03.2020,b,0,10,0,0,NA
Italy,ITinfo27.03.2020,27.03.2020,b,10,10,0,0,NA
Italy,ITinfo27.03.2020,27.03.2020,b,20,10,0,0,NA
Italy,ITinfo27.03.2020,27.03.2020,b,30,10,6019.5,18,NA
Italy,ITinfo27.03.2020,27.03.2020,b,40,10,10319.2,72,NA
Italy,ITinfo27.03.2020,27.03.2020,b,50,10,16229.1,275,NA
Italy,ITinfo27.03.2020,27.03.2020,b,60,10,14358.1,873.1,NA
Italy,ITinfo27.03.2020,27.03.2020,b,70,10,15337.1,2660.4,NA
Italy,ITinfo27.03.2020,27.03.2020,b,80,10,11983.3,3010.4,NA
Italy,ITinfo27.03.2020,27.03.2020,b,90,10,1656.2,329.4,NA
Italy,ITinfo27.03.2020,27.03.2020,b,100,10,1132.4,351.7,NA
Italy,ITinfo28.03.2020,28.03.2020,b,0,10,0,0,NA
Italy,ITinfo28.03.2020,28.03.2020,b,10,10,0,0,NA
Italy,ITinfo28.03.2020,28.03.2020,b,20,10,592.6,1,NA
Italy,ITinfo28.03.2020,28.03.2020,b,30,10,6018.5,18,NA
Italy,ITinfo28.03.2020,28.03.2020,b,40,10,10890.6,76,NA
Italy,ITinfo28.03.2020,28.03.2020,b,50,10,16577.3,314.1,NA
Italy,ITinfo28.03.2020,28.03.2020,b,60,10,15218.7,971.2,NA
Italy,ITinfo28.03.2020,28.03.2020,b,70,10,16087.3,2967.7,NA
Italy,ITinfo28.03.2020,28.03.2020,b,80,10,12802.7,3344.8,NA
Italy,ITinfo28.03.2020,28.03.2020,b,90,10,1893.8,375.7,NA
Italy,ITinfo28.03.2020,28.03.2020,b,100,10,1208.5,391.5,NA
Italy,ITinfo29.03.2020,29.03.2020,b,0,10,0,0,NA
Italy,ITinfo29.03.2020,29.03.2020,b,10,10,0,0,NA
Italy,ITinfo29.03.2020,29.03.2020,b,20,10,594.7,1,NA
Italy,ITinfo29.03.2020,29.03.2020,b,30,10,6683.9,20,NA
Italy,ITinfo29.03.2020,29.03.2020,b,40,10,11601.3,81,NA
Italy,ITinfo29.03.2020,29.03.2020,b,50,10,17940.9,340.1,NA
Italy,ITinfo29.03.2020,29.03.2020,b,60,10,15820.1,1073.2,NA
Italy,ITinfo29.03.2020,29.03.2020,b,70,10,16828.7,3206.7,NA
Italy,ITinfo29.03.2020,29.03.2020,b,80,10,13510.8,3652.8,NA
Italy,ITinfo29.03.2020,29.03.2020,b,90,10,2052.7,419.8,NA
Italy,ITinfo29.03.2020,29.03.2020,b,100,10,1269.6,425.4,NA
Italy,ITinfo30.03.2020,30.03.2020,b,0,10,0,0,NA
Italy,ITinfo30.03.2020,30.03.2020,b,10,10,0,0,NA
Italy,ITinfo30.03.2020,30.03.2020,b,20,10,2005,2,NA
Italy,ITinfo30.03.2020,30.03.2020,b,30,10,6683.2,20,NA
Italy,ITinfo30.03.2020,30.03.2020,b,40,10,12745.9,89,NA
Italy,ITinfo30.03.2020,30.03.2020,b,50,10,18495.9,369.2,NA
Italy,ITinfo30.03.2020,30.03.2020,b,60,10,16406.9,1162.6,NA
Italy,ITinfo30.03.2020,30.03.2020,b,70,10,17497.9,3457.7,NA
Italy,ITinfo30.03.2020,30.03.2020,b,80,10,14213.2,3986,NA
Italy,ITinfo30.03.2020,30.03.2020,b,90,10,2247.6,473.7,NA
Italy,ITinfo30.03.2020,30.03.2020,b,100,10,1331.7,465.8,NA
Italy,ITinfo31.03.2020,31.03.2020,b,0,10,0,0,NA
Italy,ITinfo31.03.2020,31.03.2020,b,10,10,0,0,NA
Italy,ITinfo31.03.2020,31.03.2020,b,20,10,996.5,2,NA
Italy,ITinfo31.03.2020,31.03.2020,b,30,10,6263.3,25,NA
Italy,ITinfo31.03.2020,31.03.2020,b,40,10,13170.8,92,NA
Italy,ITinfo31.03.2020,31.03.2020,b,50,10,19517.6,409.1,NA
Italy,ITinfo31.03.2020,31.03.2020,b,60,10,17212.2,1271.3,NA
Italy,ITinfo31.03.2020,31.03.2020,b,70,10,18204.5,3725,NA
Italy,ITinfo31.03.2020,31.03.2020,b,80,10,15035.3,4367.2,NA
Italy,ITinfo31.03.2020,31.03.2020,b,90,10,2466.4,538,NA
Italy,ITinfo31.03.2020,31.03.2020,b,100,10,1405.8,513.3,NA
Netherlands,NL04.04.2020,04.04.2020,b,0,10,58.1,0,NA
Netherlands,NL04.04.2020,04.04.2020,b,10,10,115.1,0,NA
Netherlands,NL04.04.2020,04.04.2020,b,20,10,975.2,0,NA
Netherlands,NL04.04.2020,04.04.2020,b,30,10,1252.6,1,NA
Netherlands,NL04.04.2020,04.04.2020,b,40,10,1584,2,NA
Netherlands,NL04.04.2020,04.04.2020,b,50,10,2593.3,26,NA
Netherlands,NL04.04.2020,04.04.2020,b,60,10,2453.1,133,NA
Netherlands,NL04.04.2020,04.04.2020,b,70,10,3117,460,NA
Netherlands,NL04.04.2020,04.04.2020,b,80,10,2747.5,689,NA
Netherlands,NL04.04.2020,04.04.2020,b,90,10,761,158.5,NA
Netherlands,NL04.04.2020,04.04.2020,b,100,10,66.1,17.5,NA
Netherlands,NL05.04.2020,05.04.2020,b,0,10,61.1,0,NA
Netherlands,NL05.04.2020,05.04.2020,b,10,10,132.2,0,NA
Netherlands,NL05.04.2020,05.04.2020,b,20,10,1127.5,1,NA
Netherlands,NL05.04.2020,05.04.2020,b,30,10,1404.8,1,NA
Netherlands,NL05.04.2020,05.04.2020,b,40,10,1801.3,6,NA
Netherlands,NL05.04.2020,05.04.2020,b,50,10,3005.9,33,NA
Netherlands,NL05.04.2020,05.04.2020,b,60,10,2727.5,165.1,NA
Netherlands,NL05.04.2020,05.04.2020,b,70,10,3463.5,541.3,NA
Netherlands,NL05.04.2020,05.04.2020,b,80,10,3152.1,800.5,NA
Netherlands,NL05.04.2020,05.04.2020,b,90,10,902.2,195.3,NA
Netherlands,NL05.04.2020,05.04.2020,b,100,10,73.1,22.8,NA
Netherlands,NL06.04.2020,06.04.2020,b,0,10,58.1,0,NA
Netherlands,NL06.04.2020,06.04.2020,b,10,10,139.2,0,NA
Netherlands,NL06.04.2020,06.04.2020,b,20,10,1196.5,1,NA
Netherlands,NL06.04.2020,06.04.2020,b,30,10,1478.9,1,NA
Netherlands,NL06.04.2020,06.04.2020,b,40,10,1891.4,7,NA
Netherlands,NL06.04.2020,06.04.2020,b,50,10,3192.1,38,NA
Netherlands,NL06.04.2020,06.04.2020,b,60,10,2857.6,176.1,NA
Netherlands,NL06.04.2020,06.04.2020,b,70,10,3611.6,578.3,NA
Netherlands,NL06.04.2020,06.04.2020,b,80,10,3324.2,834.4,NA
Netherlands,NL06.04.2020,06.04.2020,b,90,10,974.1,209.3,NA
Netherlands,NL06.04.2020,06.04.2020,b,100,10,79.2,21.9,NA
Netherlands,NL07.04.2020,07.04.2020,b,0,10,58.1,0,NA
Netherlands,NL07.04.2020,07.04.2020,b,10,10,144.2,0,NA
Netherlands,NL07.04.2020,07.04.2020,b,20,10,1260.8,1,NA
Netherlands,NL07.04.2020,07.04.2020,b,30,10,1538.2,2,NA
Netherlands,NL07.04.2020,07.04.2020,b,40,10,1964.8,8,NA
Netherlands,NL07.04.2020,07.04.2020,b,50,10,3329.8,48,NA
Netherlands,NL07.04.2020,07.04.2020,b,60,10,2994.3,196.2,NA
Netherlands,NL07.04.2020,07.04.2020,b,70,10,3721.3,640.6,NA
Netherlands,NL07.04.2020,07.04.2020,b,80,10,3462,941.9,NA
Netherlands,NL07.04.2020,07.04.2020,b,90,10,1022.5,240.6,NA
Netherlands,NL07.04.2020,07.04.2020,b,100,10,84.1,22.6,NA
Netherlands,NL08.04.2020,08.04.2020,b,0,10,58.1,0,NA
Netherlands,NL08.04.2020,08.04.2020,b,10,10,147.2,0,NA
Netherlands,NL08.04.2020,08.04.2020,b,20,10,1331.9,1,NA
Netherlands,NL08.04.2020,08.04.2020,b,30,10,1599.3,2,NA
Netherlands,NL08.04.2020,08.04.2020,b,40,10,2074.9,8,NA
Netherlands,NL08.04.2020,08.04.2020,b,50,10,3516,52,NA
Netherlands,NL08.04.2020,08.04.2020,b,60,10,3118.4,206.2,NA
Netherlands,NL08.04.2020,08.04.2020,b,70,10,3866.5,678.6,NA
Netherlands,NL08.04.2020,08.04.2020,b,80,10,3640.1,1008.9,NA
Netherlands,NL08.04.2020,08.04.2020,b,90,10,1106.4,268,NA
Netherlands,NL08.04.2020,08.04.2020,b,100,10,90.3,23.3,NA
Netherlands,NL09.04.2020,09.04.2020,b,0,10,63.1,0,NA
Netherlands,NL09.04.2020,09.04.2020,b,10,10,156.2,0,NA
Netherlands,NL09.04.2020,09.04.2020,b,20,10,1444.3,2,NA
Netherlands,NL09.04.2020,09.04.2020,b,30,10,1688.6,3,NA
Netherlands,NL09.04.2020,09.04.2020,b,40,10,2233.5,9,NA
Netherlands,NL09.04.2020,09.04.2020,b,50,10,3731.8,52,NA
Netherlands,NL09.04.2020,09.04.2020,b,60,10,3264.1,223.2,NA
Netherlands,NL09.04.2020,09.04.2020,b,70,10,4035.3,720.6,NA
Netherlands,NL09.04.2020,09.04.2020,b,80,10,3856,1073.9,NA
Netherlands,NL09.04.2020,09.04.2020,b,90,10,1194.9,289,NA
Netherlands,NL09.04.2020,09.04.2020,b,100,10,94.1,23.2,NA
Portugal,PRT08.04.2020,08.04.2020,f,0,10,101,0,NA
Portugal,PRT08.04.2020,08.04.2020,f,10,10,190,0,NA
Portugal,PRT08.04.2020,08.04.2020,f,20,10,846,0,NA
Portugal,PRT08.04.2020,08.04.2020,f,30,10,1141,0,NA
Portugal,PRT08.04.2020,08.04.2020,f,40,10,1483,3,NA
Portugal,PRT08.04.2020,08.04.2020,f,50,10,1452,2,NA
Portugal,PRT08.04.2020,08.04.2020,f,60,10,938,12,NA
Portugal,PRT08.04.2020,08.04.2020,f,70,10,608,34,NA
Portugal,PRT08.04.2020,08.04.2020,f,80,10,429.9,21.6,NA
Portugal,PRT08.04.2020,08.04.2020,f,90,10,473.3,27.9,NA
Portugal,PRT08.04.2020,08.04.2020,f,100,10,331.7,89.4,NA
Portugal,PRT08.04.2020,08.04.2020,m,0,10,105,0,NA
Portugal,PRT08.04.2020,08.04.2020,m,10,10,161,0,NA
Portugal,PRT08.04.2020,08.04.2020,m,20,10,598,0,NA
Portugal,PRT08.04.2020,08.04.2020,m,30,10,872,0,NA
Portugal,PRT08.04.2020,08.04.2020,m,40,10,1000,1,NA
Portugal,PRT08.04.2020,08.04.2020,m,50,10,1005,8,NA
Portugal,PRT08.04.2020,08.04.2020,m,60,10,842,30,NA
Portugal,PRT08.04.2020,08.04.2020,m,70,10,676,54,NA
Portugal,PRT08.04.2020,08.04.2020,m,80,10,400.7,44.2,NA
Portugal,PRT08.04.2020,08.04.2020,m,90,10,234.8,45,NA
Portugal,PRT08.04.2020,08.04.2020,m,100,10,67.5,36.8,NA
Portugal,PRT09.04.2020,09.04.2020,f,0,10,119,0,NA
Portugal,PRT09.04.2020,09.04.2020,f,10,10,214,0,NA
Portugal,PRT09.04.2020,09.04.2020,f,20,10,959,0,NA
Portugal,PRT09.04.2020,09.04.2020,f,30,10,1261,0,NA
Portugal,PRT09.04.2020,09.04.2020,f,40,10,1641,3,NA
Portugal,PRT09.04.2020,09.04.2020,f,50,10,1619,2,NA
Portugal,PRT09.04.2020,09.04.2020,f,60,10,1035,12,NA
Portugal,PRT09.04.2020,09.04.2020,f,70,10,682,35,NA
Portugal,PRT09.04.2020,09.04.2020,f,80,10,510.3,23.8,NA
Portugal,PRT09.04.2020,09.04.2020,f,90,10,553,31.5,NA
Portugal,PRT09.04.2020,09.04.2020,f,100,10,351.7,95.7,NA
Portugal,PRT09.04.2020,09.04.2020,m,0,10,126,0,NA
Portugal,PRT09.04.2020,09.04.2020,m,10,10,186,0,NA
Portugal,PRT09.04.2020,09.04.2020,m,20,10,649,0,NA
Portugal,PRT09.04.2020,09.04.2020,m,30,10,954,0,NA
Portugal,PRT09.04.2020,09.04.2020,m,40,10,1094,1,NA
Portugal,PRT09.04.2020,09.04.2020,m,50,10,1093,10,NA
Portugal,PRT09.04.2020,09.04.2020,m,60,10,924,31,NA
Portugal,PRT09.04.2020,09.04.2020,m,70,10,724,57,NA
Portugal,PRT09.04.2020,09.04.2020,m,80,10,444.8,48.5,NA
Portugal,PRT09.04.2020,09.04.2020,m,90,10,261.9,47.2,NA
Portugal,PRT09.04.2020,09.04.2020,m,100,10,70.4,37.3,NA
SouthKorea,SK01.04.2020,01.04.2020,b,0,10,116,0,NA
SouthKorea,SK01.04.2020,01.04.2020,b,10,10,519,0,NA
SouthKorea,SK01.04.2020,01.04.2020,b,20,10,2682,0,NA
SouthKorea,SK01.04.2020,01.04.2020,b,30,10,1027,1,NA
SouthKorea,SK01.04.2020,01.04.2020,b,40,10,1323,1,NA
SouthKorea,SK01.04.2020,01.04.2020,b,50,10,1865,10,NA
SouthKorea,SK01.04.2020,01.04.2020,b,60,10,1245,23,NA
SouthKorea,SK01.04.2020,01.04.2020,b,70,10,658,46,NA
SouthKorea,SK01.04.2020,01.04.2020,b,80,10,122.8,19,NA
SouthKorea,SK01.04.2020,01.04.2020,b,90,10,93.9,14.7,NA
SouthKorea,SK01.04.2020,01.04.2020,b,100,10,235.4,50.3,NA
SouthKorea,SK01.04.2020,01.04.2020,f,0,10,49,0,NA
SouthKorea,SK01.04.2020,01.04.2020,f,10,10,242,0,NA
SouthKorea,SK01.04.2020,01.04.2020,f,20,10,1462,0,NA
SouthKorea,SK01.04.2020,01.04.2020,f,30,10,573,0,NA
SouthKorea,SK01.04.2020,01.04.2020,f,40,10,919,0,NA
SouthKorea,SK01.04.2020,01.04.2020,f,50,10,1261,5,NA
SouthKorea,SK01.04.2020,01.04.2020,f,60,10,743,7,NA
SouthKorea,SK01.04.2020,01.04.2020,f,70,10,380,18,NA
SouthKorea,SK01.04.2020,01.04.2020,f,80,10,74.5,3.9,NA
SouthKorea,SK01.04.2020,01.04.2020,f,90,10,61.2,3.5,NA
SouthKorea,SK01.04.2020,01.04.2020,f,100,10,176.3,43.6,NA
SouthKorea,SK01.04.2020,01.04.2020,m,0,10,67,0,NA
SouthKorea,SK01.04.2020,01.04.2020,m,10,10,277,0,NA
SouthKorea,SK01.04.2020,01.04.2020,m,20,10,1220,0,NA
SouthKorea,SK01.04.2020,01.04.2020,m,30,10,454,1,NA
SouthKorea,SK01.04.2020,01.04.2020,m,40,10,404,1,NA
SouthKorea,SK01.04.2020,01.04.2020,m,50,10,604,5,NA
SouthKorea,SK01.04.2020,01.04.2020,m,60,10,502,16,NA
SouthKorea,SK01.04.2020,01.04.2020,m,70,10,278,28,NA
SouthKorea,SK01.04.2020,01.04.2020,m,80,10,55.9,7.9,NA
SouthKorea,SK01.04.2020,01.04.2020,m,90,10,35.7,6,NA
SouthKorea,SK01.04.2020,01.04.2020,m,100,10,48.4,19.1,NA
SouthKorea,SK02.04.2020,02.04.2020,b,0,10,121,0,NA
SouthKorea,SK02.04.2020,02.04.2020,b,10,10,528,0,NA
SouthKorea,SK02.04.2020,02.04.2020,b,20,10,2734,0,NA
SouthKorea,SK02.04.2020,02.04.2020,b,30,10,1052,1,NA
SouthKorea,SK02.04.2020,02.04.2020,b,40,10,1350,2,NA
SouthKorea,SK02.04.2020,02.04.2020,b,50,10,1887,12,NA
SouthKorea,SK02.04.2020,02.04.2020,b,60,10,1266,24,NA
SouthKorea,SK02.04.2020,02.04.2020,b,70,10,668,49,NA
SouthKorea,SK02.04.2020,02.04.2020,b,80,10,124.3,20.1,NA
SouthKorea,SK02.04.2020,02.04.2020,b,90,10,95,15.1,NA
SouthKorea,SK02.04.2020,02.04.2020,b,100,10,236.8,50.8,NA
SouthKorea,SK02.04.2020,02.04.2020,f,0,10,54,0,NA
SouthKorea,SK02.04.2020,02.04.2020,f,10,10,248,0,NA
SouthKorea,SK02.04.2020,02.04.2020,f,20,10,1497,0,NA
SouthKorea,SK02.04.2020,02.04.2020,f,30,10,588,0,NA
SouthKorea,SK02.04.2020,02.04.2020,f,40,10,934,0,NA
SouthKorea,SK02.04.2020,02.04.2020,f,50,10,1272,5,NA
SouthKorea,SK02.04.2020,02.04.2020,f,60,10,755,7,NA
SouthKorea,SK02.04.2020,02.04.2020,f,70,10,387,19,NA
SouthKorea,SK02.04.2020,02.04.2020,f,80,10,75.4,3.9,NA
SouthKorea,SK02.04.2020,02.04.2020,f,90,10,61.7,3.5,NA
SouthKorea,SK02.04.2020,02.04.2020,f,100,10,177,43.6,NA
SouthKorea,SK02.04.2020,02.04.2020,m,0,10,67,0,NA
SouthKorea,SK02.04.2020,02.04.2020,m,10,10,280,0,NA
SouthKorea,SK02.04.2020,02.04.2020,m,20,10,1237,0,NA
SouthKorea,SK02.04.2020,02.04.2020,m,30,10,464,1,NA
SouthKorea,SK02.04.2020,02.04.2020,m,40,10,416,2,NA
SouthKorea,SK02.04.2020,02.04.2020,m,50,10,615,7,NA
SouthKorea,SK02.04.2020,02.04.2020,m,60,10,511,17,NA
SouthKorea,SK02.04.2020,02.04.2020,m,70,10,281,30,NA
SouthKorea,SK02.04.2020,02.04.2020,m,80,10,56.8,8.7,NA
SouthKorea,SK02.04.2020,02.04.2020,m,90,10,36.4,6.4,NA
SouthKorea,SK02.04.2020,02.04.2020,m,100,10,48.8,19.9,NA
SouthKorea,SK03.04.2020,03.04.2020,b,0,10,121,0,NA
SouthKorea,SK03.04.2020,03.04.2020,b,10,10,528,0,NA
SouthKorea,SK03.04.2020,03.04.2020,b,20,10,2734,0,NA
SouthKorea,SK03.04.2020,03.04.2020,b,30,10,1052,1,NA
SouthKorea,SK03.04.2020,03.04.2020,b,40,10,1350,2,NA
SouthKorea,SK03.04.2020,03.04.2020,b,50,10,1887,12,NA
SouthKorea,SK03.04.2020,03.04.2020,b,60,10,1266,24,NA
SouthKorea,SK03.04.2020,03.04.2020,b,70,10,668,49,NA
SouthKorea,SK03.04.2020,03.04.2020,b,80,10,124.3,20.1,NA
SouthKorea,SK03.04.2020,03.04.2020,b,90,10,95,15.1,NA
SouthKorea,SK03.04.2020,03.04.2020,b,100,10,236.8,50.8,NA
SouthKorea,SK03.04.2020,03.04.2020,f,0,10,54,0,NA
SouthKorea,SK03.04.2020,03.04.2020,f,10,10,248,0,NA
SouthKorea,SK03.04.2020,03.04.2020,f,20,10,1497,0,NA
SouthKorea,SK03.04.2020,03.04.2020,f,30,10,588,0,NA
SouthKorea,SK03.04.2020,03.04.2020,f,40,10,934,0,NA
SouthKorea,SK03.04.2020,03.04.2020,f,50,10,1272,5,NA
SouthKorea,SK03.04.2020,03.04.2020,f,60,10,755,7,NA
SouthKorea,SK03.04.2020,03.04.2020,f,70,10,387,19,NA
SouthKorea,SK03.04.2020,03.04.2020,f,80,10,75.4,3.9,NA
SouthKorea,SK03.04.2020,03.04.2020,f,90,10,61.7,3.5,NA
SouthKorea,SK03.04.2020,03.04.2020,f,100,10,177,43.6,NA
SouthKorea,SK03.04.2020,03.04.2020,m,0,10,67,0,NA
SouthKorea,SK03.04.2020,03.04.2020,m,10,10,280,0,NA
SouthKorea,SK03.04.2020,03.04.2020,m,20,10,1237,0,NA
SouthKorea,SK03.04.2020,03.04.2020,m,30,10,464,1,NA
SouthKorea,SK03.04.2020,03.04.2020,m,40,10,416,2,NA
SouthKorea,SK03.04.2020,03.04.2020,m,50,10,615,7,NA
SouthKorea,SK03.04.2020,03.04.2020,m,60,10,511,17,NA
SouthKorea,SK03.04.2020,03.04.2020,m,70,10,281,30,NA
SouthKorea,SK03.04.2020,03.04.2020,m,80,10,56.8,8.7,NA
SouthKorea,SK03.04.2020,03.04.2020,m,90,10,36.4,6.4,NA
SouthKorea,SK03.04.2020,03.04.2020,m,100,10,48.8,19.9,NA
SouthKorea,SK04.04.2020,04.04.2020,b,0,10,122,0,NA
SouthKorea,SK04.04.2020,04.04.2020,b,10,10,530,0,NA
SouthKorea,SK04.04.2020,04.04.2020,b,20,10,2761,0,NA
SouthKorea,SK04.04.2020,04.04.2020,b,30,10,1066,1,NA
SouthKorea,SK04.04.2020,04.04.2020,b,40,10,1358,2,NA
SouthKorea,SK04.04.2020,04.04.2020,b,50,10,1898,12,NA
SouthKorea,SK04.04.2020,04.04.2020,b,60,10,1282,25,NA
SouthKorea,SK04.04.2020,04.04.2020,b,70,10,678,50,NA
SouthKorea,SK04.04.2020,04.04.2020,b,80,10,126.2,20,NA
SouthKorea,SK04.04.2020,04.04.2020,b,90,10,96.3,15.1,NA
SouthKorea,SK04.04.2020,04.04.2020,b,100,10,238.5,51.9,NA
SouthKorea,SK04.04.2020,04.04.2020,f,0,10,54,0,NA
SouthKorea,SK04.04.2020,04.04.2020,f,10,10,248,0,NA
SouthKorea,SK04.04.2020,04.04.2020,f,20,10,1515,0,NA
SouthKorea,SK04.04.2020,04.04.2020,f,30,10,597,0,NA
SouthKorea,SK04.04.2020,04.04.2020,f,40,10,937,0,NA
SouthKorea,SK04.04.2020,04.04.2020,f,50,10,1279,5,NA
SouthKorea,SK04.04.2020,04.04.2020,f,60,10,763,7,NA
SouthKorea,SK04.04.2020,04.04.2020,f,70,10,393,19,NA
SouthKorea,SK04.04.2020,04.04.2020,f,80,10,76.8,4.1,NA
SouthKorea,SK04.04.2020,04.04.2020,f,90,10,62.7,3.6,NA
SouthKorea,SK04.04.2020,04.04.2020,f,100,10,178.5,44.3,NA
SouthKorea,SK04.04.2020,04.04.2020,m,0,10,68,0,NA
SouthKorea,SK04.04.2020,04.04.2020,m,10,10,282,0,NA
SouthKorea,SK04.04.2020,04.04.2020,m,20,10,1246,0,NA
SouthKorea,SK04.04.2020,04.04.2020,m,30,10,469,1,NA
SouthKorea,SK04.04.2020,04.04.2020,m,40,10,421,2,NA
SouthKorea,SK04.04.2020,04.04.2020,m,50,10,619,7,NA
SouthKorea,SK04.04.2020,04.04.2020,m,60,10,519,18,NA
SouthKorea,SK04.04.2020,04.04.2020,m,70,10,285,31,NA
SouthKorea,SK04.04.2020,04.04.2020,m,80,10,57.3,8.7,NA
SouthKorea,SK04.04.2020,04.04.2020,m,90,10,36.7,6.4,NA
SouthKorea,SK04.04.2020,04.04.2020,m,100,10,49,19.9,NA
SouthKorea,SK05.04.2020,05.04.2020,b,0,10,124,0,NA
SouthKorea,SK05.04.2020,05.04.2020,b,10,10,535,0,NA
SouthKorea,SK05.04.2020,05.04.2020,b,20,10,2789,0,NA
SouthKorea,SK05.04.2020,05.04.2020,b,30,10,1083,1,NA
SouthKorea,SK05.04.2020,05.04.2020,b,40,10,1370,2,NA
SouthKorea,SK05.04.2020,05.04.2020,b,50,10,1904,13,NA
SouthKorea,SK05.04.2020,05.04.2020,b,60,10,1289,25,NA
SouthKorea,SK05.04.2020,05.04.2020,b,70,10,681,51,NA
SouthKorea,SK05.04.2020,05.04.2020,b,80,10,126.6,21,NA
SouthKorea,SK05.04.2020,05.04.2020,b,90,10,96.6,15.7,NA
SouthKorea,SK05.04.2020,05.04.2020,b,100,10,238.8,54.3,NA
SouthKorea,SK05.04.2020,05.04.2020,f,0,10,54,0,NA
SouthKorea,SK05.04.2020,05.04.2020,f,10,10,249,0,NA
SouthKorea,SK05.04.2020,05.04.2020,f,20,10,1528,0,NA
SouthKorea,SK05.04.2020,05.04.2020,f,30,10,604,0,NA
SouthKorea,SK05.04.2020,05.04.2020,f,40,10,942,0,NA
SouthKorea,SK05.04.2020,05.04.2020,f,50,10,1283,5,NA
SouthKorea,SK05.04.2020,05.04.2020,f,60,10,766,7,NA
SouthKorea,SK05.04.2020,05.04.2020,f,70,10,394,20,NA
SouthKorea,SK05.04.2020,05.04.2020,f,80,10,77.1,4.4,NA
SouthKorea,SK05.04.2020,05.04.2020,f,90,10,63,3.8,NA
SouthKorea,SK05.04.2020,05.04.2020,f,100,10,179,45.8,NA
SouthKorea,SK05.04.2020,05.04.2020,m,0,10,70,0,NA
SouthKorea,SK05.04.2020,05.04.2020,m,10,10,286,0,NA
SouthKorea,SK05.04.2020,05.04.2020,m,20,10,1261,0,NA
SouthKorea,SK05.04.2020,05.04.2020,m,30,10,479,1,NA
SouthKorea,SK05.04.2020,05.04.2020,m,40,10,428,2,NA
SouthKorea,SK05.04.2020,05.04.2020,m,50,10,621,8,NA
SouthKorea,SK05.04.2020,05.04.2020,m,60,10,523,18,NA
SouthKorea,SK05.04.2020,05.04.2020,m,70,10,287,31,NA
SouthKorea,SK05.04.2020,05.04.2020,m,80,10,57.4,9.3,NA
SouthKorea,SK05.04.2020,05.04.2020,m,90,10,36.7,6.9,NA
SouthKorea,SK05.04.2020,05.04.2020,m,100,10,49,20.7,NA
SouthKorea,SK06.04.2020,06.04.2020,b,0,10,126,0,NA
SouthKorea,SK06.04.2020,06.04.2020,b,10,10,542,0,NA
SouthKorea,SK06.04.2020,06.04.2020,b,20,10,2804,0,NA
SouthKorea,SK06.04.2020,06.04.2020,b,30,10,1086,1,NA
SouthKorea,SK06.04.2020,06.04.2020,b,40,10,1375,2,NA
SouthKorea,SK06.04.2020,06.04.2020,b,50,10,1906,13,NA
SouthKorea,SK06.04.2020,06.04.2020,b,60,10,1294,26,NA
SouthKorea,SK06.04.2020,06.04.2020,b,70,10,686,52,NA
SouthKorea,SK06.04.2020,06.04.2020,b,80,10,127.8,20.8,NA
SouthKorea,SK06.04.2020,06.04.2020,b,90,10,97.4,15.7,NA
SouthKorea,SK06.04.2020,06.04.2020,b,100,10,239.8,55.5,NA
SouthKorea,SK06.04.2020,06.04.2020,f,0,10,54,0,NA
SouthKorea,SK06.04.2020,06.04.2020,f,10,10,255,0,NA
SouthKorea,SK06.04.2020,06.04.2020,f,20,10,1539,0,NA
SouthKorea,SK06.04.2020,06.04.2020,f,30,10,606,0,NA
SouthKorea,SK06.04.2020,06.04.2020,f,40,10,943,0,NA
SouthKorea,SK06.04.2020,06.04.2020,f,50,10,1283,5,NA
SouthKorea,SK06.04.2020,06.04.2020,f,60,10,769,7,NA
SouthKorea,SK06.04.2020,06.04.2020,f,70,10,396,21,NA
